coarse_chr	coarse_bid	coarse_start	coarse_end	fine_bid	fine_start	fine_end	child_index	n_children_for_coarse	child_offset_bp
chr12	436	96000000	100000000	1746	98000000	99000000	2	4	2000000
chr12	436	96000000	100000000	1747	99000000	100000000	3	4	3000000
chr12	437	100000000	104000000	1748	100000000	101000000	0	4	0
chr12	437	100000000	104000000	1749	101000000	102000000	1	4	1000000
chr12	437	100000000	104000000	1750	102000000	103000000	2	4	2000000
chr12	437	100000000	104000000	1751	103000000	104000000	3	4	3000000
chr12	438	104000000	108000000	1752	104000000	105000000	0	4	0
chr12	438	104000000	108000000	1753	105000000	106000000	1	4	1000000
chr12	438	104000000	108000000	1754	106000000	107000000	2	4	2000000
chr12	438	104000000	108000000	1755	107000000	108000000	3	4	3000000
chr12	439	108000000	112000000	1756	108000000	109000000	0	4	0
chr12	439	108000000	112000000	1757	109000000	110000000	1	4	1000000
chr12	439	108000000	112000000	1758	110000000	111000000	2	4	2000000
chr12	439	108000000	112000000	1759	111000000	112000000	3	4	3000000
chr12	440	112000000	116000000	1760	112000000	113000000	0	4	0
chr12	440	112000000	116000000	1761	113000000	114000000	1	4	1000000
chr12	440	112000000	116000000	1762	114000000	115000000	2	4	2000000
chr12	440	112000000	116000000	1763	115000000	116000000	3	4	3000000
chr12	441	116000000	120129022	1764	116000000	117000000	0	4	0
chr12	441	116000000	120129022	1765	117000000	118000000	1	4	1000000
chr12	441	116000000	120129022	1766	118000000	119000000	2	4	2000000
chr12	441	116000000	120129022	1767	119000000	120129022	3	4	3000000
chr13	442	0	4000000	1768	0	1000000	0	4	0
chr13	442	0	4000000	1769	1000000	2000000	1	4	1000000
chr13	442	0	4000000	1770	2000000	3000000	2	4	2000000
chr13	442	0	4000000	1771	3000000	4000000	3	4	3000000
chr13	443	4000000	8000000	1772	4000000	5000000	0	4	0
chr13	443	4000000	8000000	1773	5000000	6000000	1	4	1000000
chr13	443	4000000	8000000	1774	6000000	7000000	2	4	2000000
chr13	443	4000000	8000000	1775	7000000	8000000	3	4	3000000
chr13	444	8000000	12000000	1776	8000000	9000000	0	4	0
chr13	444	8000000	12000000	1777	9000000	10000000	1	4	1000000
chr13	444	8000000	12000000	1778	10000000	11000000	2	4	2000000
chr13	444	8000000	12000000	1779	11000000	12000000	3	4	3000000
chr13	445	12000000	16000000	1780	12000000	13000000	0	4	0
chr13	445	12000000	16000000	1781	13000000	14000000	1	4	1000000
chr13	445	12000000	16000000	1782	14000000	15000000	2	4	2000000
chr13	445	12000000	16000000	1783	15000000	16000000	3	4	3000000
chr13	446	16000000	20000000	1784	16000000	17000000	0	4	0
chr13	446	16000000	20000000	1785	17000000	18000000	1	4	1000000
chr13	446	16000000	20000000	1786	18000000	19000000	2	4	2000000
chr13	446	16000000	20000000	1787	19000000	20000000	3	4	3000000
chr13	447	20000000	24000000	1788	20000000	21000000	0	4	0
chr13	447	20000000	24000000	1789	21000000	22000000	1	4	1000000
chr13	447	20000000	24000000	1790	22000000	23000000	2	4	2000000
chr13	447	20000000	24000000	1791	23000000	24000000	3	4	3000000
chr13	448	24000000	28000000	1792	24000000	25000000	0	4	0
chr13	448	24000000	28000000	1793	25000000	26000000	1	4	1000000
chr13	448	24000000	28000000	1794	26000000	27000000	2	4	2000000
chr13	448	24000000	28000000	1795	27000000	28000000	3	4	3000000
chr13	449	28000000	32000000	1796	28000000	29000000	0	4	0
chr13	449	28000000	32000000	1797	29000000	30000000	1	4	1000000
chr13	449	28000000	32000000	1798	30000000	31000000	2	4	2000000
chr13	449	28000000	32000000	1799	31000000	32000000	3	4	3000000
chr13	450	32000000	36000000	1800	32000000	33000000	0	4	0
chr13	450	32000000	36000000	1801	33000000	34000000	1	4	1000000
chr13	450	32000000	36000000	1802	34000000	35000000	2	4	2000000
chr13	450	32000000	36000000	1803	35000000	36000000	3	4	3000000
chr13	451	36000000	40000000	1804	36000000	37000000	0	4	0
chr13	451	36000000	40000000	1805	37000000	38000000	1	4	1000000
chr13	451	36000000	40000000	1806	38000000	39000000	2	4	2000000
chr13	451	36000000	40000000	1807	39000000	40000000	3	4	3000000
chr13	452	40000000	44000000	1808	40000000	41000000	0	4	0
chr13	452	40000000	44000000	1809	41000000	42000000	1	4	1000000
chr13	452	40000000	44000000	1810	42000000	43000000	2	4	2000000
chr13	452	40000000	44000000	1811	43000000	44000000	3	4	3000000
chr13	453	44000000	48000000	1812	44000000	45000000	0	4	0
chr13	453	44000000	48000000	1813	45000000	46000000	1	4	1000000
chr13	453	44000000	48000000	1814	46000000	47000000	2	4	2000000
chr13	453	44000000	48000000	1815	47000000	48000000	3	4	3000000
chr13	454	48000000	52000000	1816	48000000	49000000	0	4	0
chr13	454	48000000	52000000	1817	49000000	50000000	1	4	1000000
chr13	454	48000000	52000000	1818	50000000	51000000	2	4	2000000
chr13	454	48000000	52000000	1819	51000000	52000000	3	4	3000000
chr13	455	52000000	56000000	1820	52000000	53000000	0	4	0
chr13	455	52000000	56000000	1821	53000000	54000000	1	4	1000000
chr13	455	52000000	56000000	1822	54000000	55000000	2	4	2000000
chr13	455	52000000	56000000	1823	55000000	56000000	3	4	3000000
chr13	456	56000000	60000000	1824	56000000	57000000	0	4	0
chr13	456	56000000	60000000	1825	57000000	58000000	1	4	1000000
chr13	456	56000000	60000000	1826	58000000	59000000	2	4	2000000
chr13	456	56000000	60000000	1827	59000000	60000000	3	4	3000000
chr13	457	60000000	64000000	1828	60000000	61000000	0	4	0
chr13	457	60000000	64000000	1829	61000000	62000000	1	4	1000000
chr13	457	60000000	64000000	1830	62000000	63000000	2	4	2000000
chr13	457	60000000	64000000	1831	63000000	64000000	3	4	3000000
chr13	458	64000000	68000000	1832	64000000	65000000	0	4	0
chr13	458	64000000	68000000	1833	65000000	66000000	1	4	1000000
chr13	458	64000000	68000000	1834	66000000	67000000	2	4	2000000
chr13	458	64000000	68000000	1835	67000000	68000000	3	4	3000000
chr13	459	68000000	72000000	1836	68000000	69000000	0	4	0
chr13	459	68000000	72000000	1837	69000000	70000000	1	4	1000000
chr13	459	68000000	72000000	1838	70000000	71000000	2	4	2000000
chr13	459	68000000	72000000	1839	71000000	72000000	3	4	3000000
chr13	460	72000000	76000000	1840	72000000	73000000	0	4	0
chr13	460	72000000	76000000	1841	73000000	74000000	1	4	1000000
chr13	460	72000000	76000000	1842	74000000	75000000	2	4	2000000
chr13	460	72000000	76000000	1843	75000000	76000000	3	4	3000000
chr13	461	76000000	80000000	1844	76000000	77000000	0	4	0
chr13	461	76000000	80000000	1845	77000000	78000000	1	4	1000000
chr13	461	76000000	80000000	1846	78000000	79000000	2	4	2000000
chr13	461	76000000	80000000	1847	79000000	80000000	3	4	3000000
chr13	462	80000000	84000000	1848	80000000	81000000	0	4	0
chr13	462	80000000	84000000	1849	81000000	82000000	1	4	1000000
chr13	462	80000000	84000000	1850	82000000	83000000	2	4	2000000
chr13	462	80000000	84000000	1851	83000000	84000000	3	4	3000000
chr13	463	84000000	88000000	1852	84000000	85000000	0	4	0
chr13	463	84000000	88000000	1853	85000000	86000000	1	4	1000000
chr13	463	84000000	88000000	1854	86000000	87000000	2	4	2000000
chr13	463	84000000	88000000	1855	87000000	88000000	3	4	3000000
chr13	464	88000000	92000000	1856	88000000	89000000	0	4	0
chr13	464	88000000	92000000	1857	89000000	90000000	1	4	1000000
chr13	464	88000000	92000000	1858	90000000	91000000	2	4	2000000
chr13	464	88000000	92000000	1859	91000000	92000000	3	4	3000000
chr13	465	92000000	96000000	1860	92000000	93000000	0	4	0
chr13	465	92000000	96000000	1861	93000000	94000000	1	4	1000000
chr13	465	92000000	96000000	1862	94000000	95000000	2	4	2000000
chr13	465	92000000	96000000	1863	95000000	96000000	3	4	3000000
chr13	466	96000000	100000000	1864	96000000	97000000	0	4	0
chr13	466	96000000	100000000	1865	97000000	98000000	1	4	1000000
chr13	466	96000000	100000000	1866	98000000	99000000	2	4	2000000
chr13	466	96000000	100000000	1867	99000000	100000000	3	4	3000000
chr13	467	100000000	104000000	1868	100000000	101000000	0	4	0
chr13	467	100000000	104000000	1869	101000000	102000000	1	4	1000000
chr13	467	100000000	104000000	1870	102000000	103000000	2	4	2000000
chr13	467	100000000	104000000	1871	103000000	104000000	3	4	3000000
chr13	468	104000000	108000000	1872	104000000	105000000	0	4	0
chr13	468	104000000	108000000	1873	105000000	106000000	1	4	1000000
chr13	468	104000000	108000000	1874	106000000	107000000	2	4	2000000
chr13	468	104000000	108000000	1875	107000000	108000000	3	4	3000000
chr13	469	108000000	112000000	1876	108000000	109000000	0	4	0
chr13	469	108000000	112000000	1877	109000000	110000000	1	4	1000000
chr13	469	108000000	112000000	1878	110000000	111000000	2	4	2000000
chr13	469	108000000	112000000	1879	111000000	112000000	3	4	3000000
chr13	470	112000000	116000000	1880	112000000	113000000	0	4	0
chr13	470	112000000	116000000	1881	113000000	114000000	1	4	1000000
chr13	470	112000000	116000000	1882	114000000	115000000	2	4	2000000
chr13	470	112000000	116000000	1883	115000000	116000000	3	4	3000000
chr13	471	116000000	120421639	1884	116000000	117000000	0	4	0
chr13	471	116000000	120421639	1885	117000000	118000000	1	4	1000000
chr13	471	116000000	120421639	1886	118000000	119000000	2	4	2000000
chr13	471	116000000	120421639	1887	119000000	120421639	3	4	3000000
chr14	472	0	4000000	1888	0	1000000	0	4	0
chr14	472	0	4000000	1889	1000000	2000000	1	4	1000000
chr14	472	0	4000000	1890	2000000	3000000	2	4	2000000
chr14	472	0	4000000	1891	3000000	4000000	3	4	3000000
chr14	473	4000000	8000000	1892	4000000	5000000	0	4	0
chr14	473	4000000	8000000	1893	5000000	6000000	1	4	1000000
chr14	473	4000000	8000000	1894	6000000	7000000	2	4	2000000
chr14	473	4000000	8000000	1895	7000000	8000000	3	4	3000000
chr14	474	8000000	12000000	1896	8000000	9000000	0	4	0
chr14	474	8000000	12000000	1897	9000000	10000000	1	4	1000000
chr14	474	8000000	12000000	1898	10000000	11000000	2	4	2000000
chr14	474	8000000	12000000	1899	11000000	12000000	3	4	3000000
chr14	475	12000000	16000000	1900	12000000	13000000	0	4	0
chr14	475	12000000	16000000	1901	13000000	14000000	1	4	1000000
chr14	475	12000000	16000000	1902	14000000	15000000	2	4	2000000
chr14	475	12000000	16000000	1903	15000000	16000000	3	4	3000000
chr14	476	16000000	20000000	1904	16000000	17000000	0	4	0
chr14	476	16000000	20000000	1905	17000000	18000000	1	4	1000000
chr14	476	16000000	20000000	1906	18000000	19000000	2	4	2000000
chr14	476	16000000	20000000	1907	19000000	20000000	3	4	3000000
chr14	477	20000000	24000000	1908	20000000	21000000	0	4	0
chr14	477	20000000	24000000	1909	21000000	22000000	1	4	1000000
chr14	477	20000000	24000000	1910	22000000	23000000	2	4	2000000
chr14	477	20000000	24000000	1911	23000000	24000000	3	4	3000000
chr14	478	24000000	28000000	1912	24000000	25000000	0	4	0
chr14	478	24000000	28000000	1913	25000000	26000000	1	4	1000000
chr14	478	24000000	28000000	1914	26000000	27000000	2	4	2000000
chr14	478	24000000	28000000	1915	27000000	28000000	3	4	3000000
chr14	479	28000000	32000000	1916	28000000	29000000	0	4	0
chr14	479	28000000	32000000	1917	29000000	30000000	1	4	1000000
chr14	479	28000000	32000000	1918	30000000	31000000	2	4	2000000
chr14	479	28000000	32000000	1919	31000000	32000000	3	4	3000000
chr14	480	32000000	36000000	1920	32000000	33000000	0	4	0
chr14	480	32000000	36000000	1921	33000000	34000000	1	4	1000000
chr14	480	32000000	36000000	1922	34000000	35000000	2	4	2000000
chr14	480	32000000	36000000	1923	35000000	36000000	3	4	3000000
chr14	481	36000000	40000000	1924	36000000	37000000	0	4	0
chr14	481	36000000	40000000	1925	37000000	38000000	1	4	1000000
chr14	481	36000000	40000000	1926	38000000	39000000	2	4	2000000
chr14	481	36000000	40000000	1927	39000000	40000000	3	4	3000000
chr14	482	40000000	44000000	1928	40000000	41000000	0	4	0
chr14	482	40000000	44000000	1929	41000000	42000000	1	4	1000000
chr14	482	40000000	44000000	1930	42000000	43000000	2	4	2000000
chr14	482	40000000	44000000	1931	43000000	44000000	3	4	3000000
chr14	483	44000000	48000000	1932	44000000	45000000	0	4	0
chr14	483	44000000	48000000	1933	45000000	46000000	1	4	1000000
chr14	483	44000000	48000000	1934	46000000	47000000	2	4	2000000
chr14	483	44000000	48000000	1935	47000000	48000000	3	4	3000000
chr14	484	48000000	52000000	1936	48000000	49000000	0	4	0
chr14	484	48000000	52000000	1937	49000000	50000000	1	4	1000000
chr14	484	48000000	52000000	1938	50000000	51000000	2	4	2000000
chr14	484	48000000	52000000	1939	51000000	52000000	3	4	3000000
chr14	485	52000000	56000000	1940	52000000	53000000	0	4	0
chr14	485	52000000	56000000	1941	53000000	54000000	1	4	1000000
chr14	485	52000000	56000000	1942	54000000	55000000	2	4	2000000
chr14	485	52000000	56000000	1943	55000000	56000000	3	4	3000000
chr14	486	56000000	60000000	1944	56000000	57000000	0	4	0
chr14	486	56000000	60000000	1945	57000000	58000000	1	4	1000000
chr14	486	56000000	60000000	1946	58000000	59000000	2	4	2000000
chr14	486	56000000	60000000	1947	59000000	60000000	3	4	3000000
chr14	487	60000000	64000000	1948	60000000	61000000	0	4	0
chr14	487	60000000	64000000	1949	61000000	62000000	1	4	1000000
chr14	487	60000000	64000000	1950	62000000	63000000	2	4	2000000
chr14	487	60000000	64000000	1951	63000000	64000000	3	4	3000000
chr14	488	64000000	68000000	1952	64000000	65000000	0	4	0
chr14	488	64000000	68000000	1953	65000000	66000000	1	4	1000000
chr14	488	64000000	68000000	1954	66000000	67000000	2	4	2000000
chr14	488	64000000	68000000	1955	67000000	68000000	3	4	3000000
chr14	489	68000000	72000000	1956	68000000	69000000	0	4	0
chr14	489	68000000	72000000	1957	69000000	70000000	1	4	1000000
chr14	489	68000000	72000000	1958	70000000	71000000	2	4	2000000
chr14	489	68000000	72000000	1959	71000000	72000000	3	4	3000000
chr14	490	72000000	76000000	1960	72000000	73000000	0	4	0
chr14	490	72000000	76000000	1961	73000000	74000000	1	4	1000000
chr14	490	72000000	76000000	1962	74000000	75000000	2	4	2000000
chr14	490	72000000	76000000	1963	75000000	76000000	3	4	3000000
chr14	491	76000000	80000000	1964	76000000	77000000	0	4	0
chr14	491	76000000	80000000	1965	77000000	78000000	1	4	1000000
chr14	491	76000000	80000000	1966	78000000	79000000	2	4	2000000
chr14	491	76000000	80000000	1967	79000000	80000000	3	4	3000000
chr14	492	80000000	84000000	1968	80000000	81000000	0	4	0
chr14	492	80000000	84000000	1969	81000000	82000000	1	4	1000000
chr14	492	80000000	84000000	1970	82000000	83000000	2	4	2000000
chr14	492	80000000	84000000	1971	83000000	84000000	3	4	3000000
chr14	493	84000000	88000000	1972	84000000	85000000	0	4	0
chr14	493	84000000	88000000	1973	85000000	86000000	1	4	1000000
chr14	493	84000000	88000000	1974	86000000	87000000	2	4	2000000
chr14	493	84000000	88000000	1975	87000000	88000000	3	4	3000000
chr14	494	88000000	92000000	1976	88000000	89000000	0	4	0
chr14	494	88000000	92000000	1977	89000000	90000000	1	4	1000000
chr14	494	88000000	92000000	1978	90000000	91000000	2	4	2000000
chr14	494	88000000	92000000	1979	91000000	92000000	3	4	3000000
chr14	495	92000000	96000000	1980	92000000	93000000	0	4	0
chr14	495	92000000	96000000	1981	93000000	94000000	1	4	1000000
chr14	495	92000000	96000000	1982	94000000	95000000	2	4	2000000
chr14	495	92000000	96000000	1983	95000000	96000000	3	4	3000000
chr14	496	96000000	100000000	1984	96000000	97000000	0	4	0
chr14	496	96000000	100000000	1985	97000000	98000000	1	4	1000000
chr14	496	96000000	100000000	1986	98000000	99000000	2	4	2000000
chr14	496	96000000	100000000	1987	99000000	100000000	3	4	3000000
chr14	497	100000000	104000000	1988	100000000	101000000	0	4	0
chr14	497	100000000	104000000	1989	101000000	102000000	1	4	1000000
chr14	497	100000000	104000000	1990	102000000	103000000	2	4	2000000
chr14	497	100000000	104000000	1991	103000000	104000000	3	4	3000000
chr14	498	104000000	108000000	1992	104000000	105000000	0	4	0
chr14	498	104000000	108000000	1993	105000000	106000000	1	4	1000000
chr14	498	104000000	108000000	1994	106000000	107000000	2	4	2000000
chr14	498	104000000	108000000	1995	107000000	108000000	3	4	3000000
chr14	499	108000000	112000000	1996	108000000	109000000	0	4	0
chr14	499	108000000	112000000	1997	109000000	110000000	1	4	1000000
chr14	499	108000000	112000000	1998	110000000	111000000	2	4	2000000
chr14	499	108000000	112000000	1999	111000000	112000000	3	4	3000000
chr14	500	112000000	116000000	2000	112000000	113000000	0	4	0
chr14	500	112000000	116000000	2001	113000000	114000000	1	4	1000000
chr14	500	112000000	116000000	2002	114000000	115000000	2	4	2000000
chr14	500	112000000	116000000	2003	115000000	116000000	3	4	3000000
chr14	501	116000000	120000000	2004	116000000	117000000	0	4	0
chr14	501	116000000	120000000	2005	117000000	118000000	1	4	1000000
chr14	501	116000000	120000000	2006	118000000	119000000	2	4	2000000
chr14	501	116000000	120000000	2007	119000000	120000000	3	4	3000000
chr14	502	120000000	124902244	2008	120000000	121000000	0	5	0
chr14	502	120000000	124902244	2009	121000000	122000000	1	5	1000000
chr14	502	120000000	124902244	2010	122000000	123000000	2	5	2000000
chr14	502	120000000	124902244	2011	123000000	124000000	3	5	3000000
chr14	502	120000000	124902244	2012	124000000	124902244	4	5	4000000
chr15	503	0	4000000	2013	0	1000000	0	4	0
chr15	503	0	4000000	2014	1000000	2000000	1	4	1000000
chr15	503	0	4000000	2015	2000000	3000000	2	4	2000000
chr15	503	0	4000000	2016	3000000	4000000	3	4	3000000
chr15	504	4000000	8000000	2017	4000000	5000000	0	4	0
chr15	504	4000000	8000000	2018	5000000	6000000	1	4	1000000
chr15	504	4000000	8000000	2019	6000000	7000000	2	4	2000000
chr15	504	4000000	8000000	2020	7000000	8000000	3	4	3000000
chr15	505	8000000	12000000	2021	8000000	9000000	0	4	0
chr15	505	8000000	12000000	2022	9000000	10000000	1	4	1000000
chr15	505	8000000	12000000	2023	10000000	11000000	2	4	2000000
chr15	505	8000000	12000000	2024	11000000	12000000	3	4	3000000
chr15	506	12000000	16000000	2025	12000000	13000000	0	4	0
chr15	506	12000000	16000000	2026	13000000	14000000	1	4	1000000
chr15	506	12000000	16000000	2027	14000000	15000000	2	4	2000000
chr15	506	12000000	16000000	2028	15000000	16000000	3	4	3000000
chr15	507	16000000	20000000	2029	16000000	17000000	0	4	0
chr15	507	16000000	20000000	2030	17000000	18000000	1	4	1000000
chr15	507	16000000	20000000	2031	18000000	19000000	2	4	2000000
chr15	507	16000000	20000000	2032	19000000	20000000	3	4	3000000
chr15	508	20000000	24000000	2033	20000000	21000000	0	4	0
chr15	508	20000000	24000000	2034	21000000	22000000	1	4	1000000
chr15	508	20000000	24000000	2035	22000000	23000000	2	4	2000000
chr15	508	20000000	24000000	2036	23000000	24000000	3	4	3000000
chr15	509	24000000	28000000	2037	24000000	25000000	0	4	0
chr15	509	24000000	28000000	2038	25000000	26000000	1	4	1000000
chr15	509	24000000	28000000	2039	26000000	27000000	2	4	2000000
chr15	509	24000000	28000000	2040	27000000	28000000	3	4	3000000
chr15	510	28000000	32000000	2041	28000000	29000000	0	4	0
chr15	510	28000000	32000000	2042	29000000	30000000	1	4	1000000
chr15	510	28000000	32000000	2043	30000000	31000000	2	4	2000000
chr15	510	28000000	32000000	2044	31000000	32000000	3	4	3000000
chr15	511	32000000	36000000	2045	32000000	33000000	0	4	0
chr15	511	32000000	36000000	2046	33000000	34000000	1	4	1000000
chr15	511	32000000	36000000	2047	34000000	35000000	2	4	2000000
chr15	511	32000000	36000000	2048	35000000	36000000	3	4	3000000
chr15	512	36000000	40000000	2049	36000000	37000000	0	4	0
chr15	512	36000000	40000000	2050	37000000	38000000	1	4	1000000
chr15	512	36000000	40000000	2051	38000000	39000000	2	4	2000000
chr15	512	36000000	40000000	2052	39000000	40000000	3	4	3000000
chr15	513	40000000	44000000	2053	40000000	41000000	0	4	0
chr15	513	40000000	44000000	2054	41000000	42000000	1	4	1000000
chr15	513	40000000	44000000	2055	42000000	43000000	2	4	2000000
chr15	513	40000000	44000000	2056	43000000	44000000	3	4	3000000
chr15	514	44000000	48000000	2057	44000000	45000000	0	4	0
chr15	514	44000000	48000000	2058	45000000	46000000	1	4	1000000
chr15	514	44000000	48000000	2059	46000000	47000000	2	4	2000000
chr15	514	44000000	48000000	2060	47000000	48000000	3	4	3000000
chr15	515	48000000	52000000	2061	48000000	49000000	0	4	0
chr15	515	48000000	52000000	2062	49000000	50000000	1	4	1000000
chr15	515	48000000	52000000	2063	50000000	51000000	2	4	2000000
chr15	515	48000000	52000000	2064	51000000	52000000	3	4	3000000
chr15	516	52000000	56000000	2065	52000000	53000000	0	4	0
chr15	516	52000000	56000000	2066	53000000	54000000	1	4	1000000
chr15	516	52000000	56000000	2067	54000000	55000000	2	4	2000000
chr15	516	52000000	56000000	2068	55000000	56000000	3	4	3000000
chr15	517	56000000	60000000	2069	56000000	57000000	0	4	0
chr15	517	56000000	60000000	2070	57000000	58000000	1	4	1000000
chr15	517	56000000	60000000	2071	58000000	59000000	2	4	2000000
chr15	517	56000000	60000000	2072	59000000	60000000	3	4	3000000
chr15	518	60000000	64000000	2073	60000000	61000000	0	4	0
chr15	518	60000000	64000000	2074	61000000	62000000	1	4	1000000
chr15	518	60000000	64000000	2075	62000000	63000000	2	4	2000000
chr15	518	60000000	64000000	2076	63000000	64000000	3	4	3000000
chr15	519	64000000	68000000	2077	64000000	65000000	0	4	0
chr15	519	64000000	68000000	2078	65000000	66000000	1	4	1000000
chr15	519	64000000	68000000	2079	66000000	67000000	2	4	2000000
chr15	519	64000000	68000000	2080	67000000	68000000	3	4	3000000
chr15	520	68000000	72000000	2081	68000000	69000000	0	4	0
chr15	520	68000000	72000000	2082	69000000	70000000	1	4	1000000
chr15	520	68000000	72000000	2083	70000000	71000000	2	4	2000000
chr15	520	68000000	72000000	2084	71000000	72000000	3	4	3000000
chr15	521	72000000	76000000	2085	72000000	73000000	0	4	0
chr15	521	72000000	76000000	2086	73000000	74000000	1	4	1000000
chr15	521	72000000	76000000	2087	74000000	75000000	2	4	2000000
chr15	521	72000000	76000000	2088	75000000	76000000	3	4	3000000
chr15	522	76000000	80000000	2089	76000000	77000000	0	4	0
chr15	522	76000000	80000000	2090	77000000	78000000	1	4	1000000
chr15	522	76000000	80000000	2091	78000000	79000000	2	4	2000000
chr15	522	76000000	80000000	2092	79000000	80000000	3	4	3000000
chr15	523	80000000	84000000	2093	80000000	81000000	0	4	0
chr15	523	80000000	84000000	2094	81000000	82000000	1	4	1000000
chr15	523	80000000	84000000	2095	82000000	83000000	2	4	2000000
chr15	523	80000000	84000000	2096	83000000	84000000	3	4	3000000
chr15	524	84000000	88000000	2097	84000000	85000000	0	4	0
chr15	524	84000000	88000000	2098	85000000	86000000	1	4	1000000
chr15	524	84000000	88000000	2099	86000000	87000000	2	4	2000000
chr15	524	84000000	88000000	2100	87000000	88000000	3	4	3000000
chr15	525	88000000	92000000	2101	88000000	89000000	0	4	0
chr15	525	88000000	92000000	2102	89000000	90000000	1	4	1000000
chr15	525	88000000	92000000	2103	90000000	91000000	2	4	2000000
chr15	525	88000000	92000000	2104	91000000	92000000	3	4	3000000
chr15	526	92000000	96000000	2105	92000000	93000000	0	4	0
chr15	526	92000000	96000000	2106	93000000	94000000	1	4	1000000
chr15	526	92000000	96000000	2107	94000000	95000000	2	4	2000000
chr15	526	92000000	96000000	2108	95000000	96000000	3	4	3000000
chr15	527	96000000	100000000	2109	96000000	97000000	0	4	0
chr15	527	96000000	100000000	2110	97000000	98000000	1	4	1000000
chr15	527	96000000	100000000	2111	98000000	99000000	2	4	2000000
chr15	527	96000000	100000000	2112	99000000	100000000	3	4	3000000
chr15	528	100000000	104043685	2113	100000000	101000000	0	4	0
chr15	528	100000000	104043685	2114	101000000	102000000	1	4	1000000
chr15	528	100000000	104043685	2115	102000000	103000000	2	4	2000000
chr15	528	100000000	104043685	2116	103000000	104043685	3	4	3000000
chr16	529	0	4000000	2117	0	1000000	0	4	0
chr16	529	0	4000000	2118	1000000	2000000	1	4	1000000
chr16	529	0	4000000	2119	2000000	3000000	2	4	2000000
chr16	529	0	4000000	2120	3000000	4000000	3	4	3000000
chr16	530	4000000	8000000	2121	4000000	5000000	0	4	0
chr16	530	4000000	8000000	2122	5000000	6000000	1	4	1000000
chr16	530	4000000	8000000	2123	6000000	7000000	2	4	2000000
chr16	530	4000000	8000000	2124	7000000	8000000	3	4	3000000
chr16	531	8000000	12000000	2125	8000000	9000000	0	4	0
chr16	531	8000000	12000000	2126	9000000	10000000	1	4	1000000
chr16	531	8000000	12000000	2127	10000000	11000000	2	4	2000000
chr16	531	8000000	12000000	2128	11000000	12000000	3	4	3000000
chr16	532	12000000	16000000	2129	12000000	13000000	0	4	0
chr16	532	12000000	16000000	2130	13000000	14000000	1	4	1000000
chr16	532	12000000	16000000	2131	14000000	15000000	2	4	2000000
chr16	532	12000000	16000000	2132	15000000	16000000	3	4	3000000
chr16	533	16000000	20000000	2133	16000000	17000000	0	4	0
chr16	533	16000000	20000000	2134	17000000	18000000	1	4	1000000
chr16	533	16000000	20000000	2135	18000000	19000000	2	4	2000000
chr16	533	16000000	20000000	2136	19000000	20000000	3	4	3000000
chr16	534	20000000	24000000	2137	20000000	21000000	0	4	0
chr16	534	20000000	24000000	2138	21000000	22000000	1	4	1000000
chr16	534	20000000	24000000	2139	22000000	23000000	2	4	2000000
chr16	534	20000000	24000000	2140	23000000	24000000	3	4	3000000
chr16	535	24000000	28000000	2141	24000000	25000000	0	4	0
chr16	535	24000000	28000000	2142	25000000	26000000	1	4	1000000
chr16	535	24000000	28000000	2143	26000000	27000000	2	4	2000000
chr16	535	24000000	28000000	2144	27000000	28000000	3	4	3000000
chr16	536	28000000	32000000	2145	28000000	29000000	0	4	0
chr16	536	28000000	32000000	2146	29000000	30000000	1	4	1000000
chr16	536	28000000	32000000	2147	30000000	31000000	2	4	2000000
chr16	536	28000000	32000000	2148	31000000	32000000	3	4	3000000
chr16	537	32000000	36000000	2149	32000000	33000000	0	4	0
chr16	537	32000000	36000000	2150	33000000	34000000	1	4	1000000
chr16	537	32000000	36000000	2151	34000000	35000000	2	4	2000000
chr16	537	32000000	36000000	2152	35000000	36000000	3	4	3000000
chr16	538	36000000	40000000	2153	36000000	37000000	0	4	0
chr16	538	36000000	40000000	2154	37000000	38000000	1	4	1000000
chr16	538	36000000	40000000	2155	38000000	39000000	2	4	2000000
chr16	538	36000000	40000000	2156	39000000	40000000	3	4	3000000
chr16	539	40000000	44000000	2157	40000000	41000000	0	4	0
chr16	539	40000000	44000000	2158	41000000	42000000	1	4	1000000
chr16	539	40000000	44000000	2159	42000000	43000000	2	4	2000000
chr16	539	40000000	44000000	2160	43000000	44000000	3	4	3000000
chr16	540	44000000	48000000	2161	44000000	45000000	0	4	0
chr16	540	44000000	48000000	2162	45000000	46000000	1	4	1000000
chr16	540	44000000	48000000	2163	46000000	47000000	2	4	2000000
chr16	540	44000000	48000000	2164	47000000	48000000	3	4	3000000
chr16	541	48000000	52000000	2165	48000000	49000000	0	4	0
chr16	541	48000000	52000000	2166	49000000	50000000	1	4	1000000
chr16	541	48000000	52000000	2167	50000000	51000000	2	4	2000000
chr16	541	48000000	52000000	2168	51000000	52000000	3	4	3000000
chr16	542	52000000	56000000	2169	52000000	53000000	0	4	0
chr16	542	52000000	56000000	2170	53000000	54000000	1	4	1000000
chr16	542	52000000	56000000	2171	54000000	55000000	2	4	2000000
chr16	542	52000000	56000000	2172	55000000	56000000	3	4	3000000
chr16	543	56000000	60000000	2173	56000000	57000000	0	4	0
chr16	543	56000000	60000000	2174	57000000	58000000	1	4	1000000
chr16	543	56000000	60000000	2175	58000000	59000000	2	4	2000000
